   2.0000000000000002e-05	   1.9327725461738040e-26	
   2.0438394105208747e-05	   1.5564095967660952e-26	
   2.0886397679991581e-05	   1.2533572079821862e-26	
   2.1344221361089277e-05	   1.0093324693641279e-26	
   2.1812080402337837e-05	   8.1283557283313672e-27	
   2.2290194775874044e-05	   6.5460745566311939e-27	
   2.2778789275558940e-05	   5.2719314283568306e-27	
   2.3278093622668798e-05	   4.2459018806714020e-27	
   2.3788342573902564e-05	   3.4196562801122551e-27	
   2.4309776031756820e-05	   2.7542809673974908e-27	
   2.4842639157320119e-05	   2.2184435013306950e-27	
   2.5387182485539974e-05	   1.7869154508276283e-27	
   2.5943662043015944e-05	   1.4393830529270523e-27	
   2.6512339468375244e-05	   1.1594896356182354e-27	
   2.7093482135286688e-05	   9.3406463827421251e-28	
   2.7687363278171096e-05	   7.5250286535081995e-28	
   2.8294262120667257e-05	   6.0626469617296059e-28	
   2.8914464006913778e-05	   4.8847367948844615e-28	
   2.9548260535708851e-05	   3.9359253525414952e-28	
   3.0195949697610197e-05	   3.1716228458109915e-28	
   3.0857836015040804e-05	   2.5559220640762060e-28	
   3.1534230685465400e-05	   2.0599071678505676e-28	
   3.2225451727705437e-05	   1.6602919675543194e-28	
   3.2931824131461120e-05	   1.3383234873771531e-28	
   3.3653680010111308e-05	   1.0788991243184568e-28	
   3.4391358756862017e-05	   8.6985578521645785e-29	
   3.5145207204318383e-05	   7.0139749428754290e-29	
   3.5915579787554038e-05	   5.6563449298138522e-29	
   3.6702838710754942e-05	   4.5621211082641170e-29	
   3.7507354117515983e-05	   3.6801191837773747e-29	
   3.8329504264870778e-05	   2.9691108103498030e-29	
   3.9169675701135415e-05	   2.3958857610919997e-29	
   4.0028263447651217e-05	   1.9336914449711490e-29	
   4.0905671184510865e-05	   1.5609762685739757e-29	
   4.1802311440355700e-05	   1.2603776616091594e-29	
   4.2718605786333301e-05	   1.0179071144069182e-29	
   4.3654985034306447e-05	   8.2229385871486666e-30	
   4.4611889439407241e-05	   6.6445629740445719e-30	
   4.5589768907030264e-05	   5.3707630674842554e-30	
   4.6589083204363813e-05	   4.3425638047446639e-30	
   4.7610302176557458e-05	   3.5124348631554521e-30	
   4.8653905967627947e-05	   2.8420664720663105e-30	
   4.9720385246207377e-05	   2.3005778872321202e-30	
   5.0810241436239534e-05	   1.8630743105842320e-30	
   5.1923986952733560e-05	   1.5094844379775788e-30	
   5.3062145442684265e-05	   1.2236240227038227e-30	
   5.4225252031274360e-05	   9.9244147569026154e-31	
   5.5413853573472821e-05	   8.0541008545378404e-31	
   5.6628508911148371e-05	   6.5403833549445270e-31	
   5.7869789135818666e-05	   5.3147534873980425e-31	
   5.9138277857159470e-05	   4.3219295943696452e-31	
   6.0434571477398245e-05	   3.5172951312860737e-31	
   6.1759279471723639e-05	   2.8648339460300409e-31	
   6.3113024674840788e-05	   2.3354661850875743e-31	
   6.4496443573808002e-05	   1.9057069760172842e-31	
   6.5910186607292170e-05	   1.5565851786272734e-31	
   6.7354918471384430e-05	   1.2727716926322059e-31	
   6.8831318432117960e-05	   1.0418766315342258e-31	
   7.0340080644837278e-05	   8.5388258314545141e-32	
   7.1881914480567496e-05	   7.0068754866461323e-32	
   7.3457544859537491e-05	   5.7573628417399641e-32	
   7.5067712592013898e-05	   4.7372290212464266e-32	
   7.6713174726605901e-05	   3.9035092012680494e-32	
   7.8394704906205532e-05	   3.2213962662409456e-32	
   8.0113093731728512e-05	   2.6626777411426936e-32	
   8.1869149133829782e-05	   2.2044640762553478e-32	
   8.3663696752766107e-05	   1.8282074188423645e-32	
   8.5497580326585342e-05	   1.5188425542428396e-32	
   8.7371662087824657e-05	   1.2640999588535199e-32	
   8.9286823168904106e-05	   1.0540316226010486e-32	
   9.1243964016407249e-05	   8.8053959402431342e-33	
   9.3244004814440842e-05	   7.3701886840359489e-33	
   9.5287885917276182e-05	   6.1810233712854865e-33	
   9.7376568291473041e-05	   5.1940105852434182e-33	
   9.9511033967694966e-05	   4.3733101873745133e-33	
   1.0169228650242809e-04	   3.6896869382412227e-33	
   1.0392135144982116e-04	   3.1191963482595332e-33	
   1.0619927684386755e-04	   2.6421882619026124e-33	
   1.0852713369115670e-04	   2.2426033852147300e-33	
   1.1090601647442692e-04	   1.9072052599691842e-33	
   1.1333704366715544e-04	   1.6251391451237322e-33	
   1.1582135825942880e-04	   1.3874466475200165e-33	
   1.1836012829533898e-04	   1.1867562546505746e-33	
   1.2095454742216022e-04	   1.0169695301032440e-33	
   1.2360583545156355e-04	   8.7304566679884543e-34	
   1.2631523893313193e-04	   7.5080357968682515e-34	
   1.2908403174044790e-04	   6.4677885651258433e-34	
   1.3191351567002729e-04	   5.5808612861700163e-34	
   1.3480502105338237e-04	   4.8232266131308712e-34	
   1.3775990738249953e-04	   4.1748669441692391e-34	
   1.4077956394902892e-04	   3.6190151725800101e-34	
   1.4386541049748452e-04	   3.1416446523717664e-34	
   1.4701889789276118e-04	   2.7309757872103911e-34	
   1.5024150880228482e-04	   2.3771084332384114e-34	
   1.5353475839311413e-04	   2.0716978936574143e-34	
   1.5690019504432348e-04	   1.8077054670786115e-34	
   1.6033940107500018e-04	   1.5791759753808653e-34	
   1.6385399348819920e-04	   1.3810644641421584e-34	
   1.6744562473120615e-04	   1.2090865104687382e-34	
   1.7111598347246379e-04	   1.0595995106006919e-34	
   1.7486679539553004e-04	   9.2949808238265537e-35	
   1.7869982401043724e-04	   8.1613258546556197e-35	
   1.8261687148283785e-04	   7.1723616381236567e-35	
   1.8661977948132479e-04	   6.3086701735902463e-35	
   1.9071043004332324e-04	   5.5535856795960525e-35	
   1.9489074645996410e-04	   4.8927859912014304e-35	
   1.9916269418035292e-04	   4.3139374538599415e-35	
   2.0352828173566086e-04	   3.8064075075323775e-35	
   2.0798956168346954e-04	   3.3610157879430059e-35	
   2.1254863157281874e-04	   2.9698201580414601e-35	
   2.1720763493040420e-04	   2.6259449550776556e-35	
   2.2196876226839531e-04	   2.3234278348183939e-35	
   2.2683425211434259e-04	   2.0570935429682371e-35	
   2.3180639206366068e-04	   1.8224420421376244e-35	
   2.3688751985518125e-04	   1.6155578793081050e-35	
   2.4208002447028256e-04	   1.4330305169348944e-35	
   2.4738634725611058e-04	   1.2718849565533350e-35	
   2.5280898307342072e-04	   1.1295244764875101e-35	
   2.5835048146958097e-04	   1.0036798335218334e-35	
   2.6401344787728594e-04	   8.9236658005469423e-36	
   2.6980054483954788e-04	   7.9384724726456026e-36	
